# The following table is formatted as tab separated values. 
#GeneName	GeneId	TranscriptId	BioType	variants_impact_HIGH	variants_impact_LOW	variants_impact_MODERATE	variants_impact_MODIFIER	variants_effect_5_prime_UTR_variant	variants_effect_downstream_gene_variant	variants_effect_missense_variant	variants_effect_non_coding_transcript_exon_variant	variants_effect_non_coding_transcript_variant	variants_effect_splice_region_variant	variants_effect_stop_gained	variants_effect_stop_lost	variants_effect_stop_retained_variant	variants_effect_synonymous_variant	variants_effect_upstream_gene_variant
QG37_00121	QG37_00121	XM_018309741.1	protein_coding	0	0	0	94	0	48	0	0	5	0	0	0	0	0	41
QG37_00122	GENE_QG37_00122	QG37_00122.t01		0	0	0	100	0	48	0	2	0	0	0	0	0	0	50
QG37_00122	QG37_00122	XM_018309742.1	protein_coding	0	0	0	100	0	48	0	0	2	0	0	0	0	0	50
QG37_00123	GENE_QG37_00123	QG37_00123.t01		0	0	0	105	0	41	0	7	0	0	0	0	0	0	57
QG37_00123	QG37_00123	XM_018309743.1	protein_coding	0	0	0	105	0	57	0	0	7	0	0	0	0	0	41
QG37_00124	GENE_QG37_00124	QG37_00124.t01		0	0	0	100	0	49	0	4	0	0	0	0	0	0	47
QG37_00124	QG37_00124	XM_018309744.1	protein_coding	0	0	0	100	0	47	0	0	4	0	0	0	0	0	49
QG37_00125	GENE_QG37_00125	QG37_00125.t01		0	0	0	103	0	50	0	1	0	0	0	0	0	0	52
QG37_00125	QG37_00125	XM_018309745.1	protein_coding	0	0	0	103	0	50	0	0	1	0	0	0	0	0	52
QG37_00126	GENE_QG37_00126	QG37_00126.t01		0	0	0	113	0	53	0	9	0	0	0	0	0	0	51
QG37_00126	QG37_00126	XM_018309746.1	protein_coding	0	0	0	113	0	53	0	0	9	0	0	0	0	0	51
QG37_00127	GENE_QG37_00127	QG37_00127.t01		0	0	0	107	0	49	0	7	0	0	0	0	0	0	51
QG37_00127	QG37_00127	XM_018309747.1	protein_coding	0	0	0	107	0	51	0	0	7	0	0	0	0	0	49
QG37_00128	GENE_QG37_00128	QG37_00128.t01		0	0	0	106	0	49	0	10	0	0	0	0	0	0	47
QG37_00128	QG37_00128	XM_018309748.1	protein_coding	0	0	0	106	0	49	0	0	10	0	0	0	0	0	47
QG37_00129	GENE_QG37_00129	QG37_00129.t01		0	0	0	104	0	51	0	8	0	0	0	0	0	0	45
QG37_00129	QG37_00129	XM_018309749.1	protein_coding	0	0	0	104	0	45	0	0	8	0	0	0	0	0	51
QG37_00130	GENE_QG37_00130	QG37_00130.t01		0	0	0	141	0	53	0	36	0	0	0	0	0	0	52
QG37_00130	QG37_00130	XM_018309750.1	protein_coding	0	0	0	141	0	52	0	0	36	0	0	0	0	0	53
QG37_00132	GENE_QG37_00132	QG37_00132.t01		0	0	0	118	0	69	0	0	0	0	0	0	0	0	49
QG37_00132	QG37_00132	XM_018309751.1	protein_coding	0	0	0	118	0	69	0	0	0	0	0	0	0	0	49
QG37_00133	GENE_QG37_00133	QG37_00133.t01		0	0	0	126	0	47	0	2	0	0	0	0	0	0	77
QG37_00133	QG37_00133	XM_018309752.1	protein_coding	0	0	0	126	0	77	0	0	2	0	0	0	0	0	47
QG37_00134	GENE_QG37_00134	QG37_00134.t01		0	0	0	107	0	61	0	2	0	0	0	0	0	0	44
QG37_00134	QG37_00134	XM_018309753.1	protein_coding	0	0	0	107	0	61	0	0	2	0	0	0	0	0	44
QG37_00135	GENE_QG37_00135	QG37_00135.t01		0	0	0	143	0	55	0	36	0	0	0	0	0	0	52
QG37_00135	QG37_00135	XM_018309754.1	protein_coding	0	0	0	143	0	55	0	0	36	0	0	0	0	0	52
QG37_00136	GENE_QG37_00136	QG37_00136.t01		0	0	0	135	0	59	0	4	0	0	0	0	0	0	72
QG37_00136	QG37_00136	XM_018309755.1	protein_coding	0	0	0	135	0	59	0	0	4	0	0	0	0	0	72
QG37_00137	GENE_QG37_00137	QG37_00137.t01		0	0	0	121	0	56	0	12	0	0	0	0	0	0	53
QG37_00137	QG37_00137	XM_018309756.1	protein_coding	0	0	0	121	0	53	0	0	12	0	0	0	0	0	56
QG37_00138	GENE_QG37_00138	QG37_00138.t01		0	0	0	117	0	63	0	3	0	0	0	0	0	0	51
QG37_00138	QG37_00138	XM_018309757.1	protein_coding	0	0	0	117	0	51	0	0	3	0	0	0	0	0	63
QG37_00139	GENE_QG37_00139	QG37_00139.t01		0	0	0	109	0	48	0	4	0	0	0	0	0	0	57
QG37_00139	QG37_00139	XM_018309758.1	protein_coding	0	0	0	109	0	48	0	0	4	0	0	0	0	0	57
QG37_00140	GENE_QG37_00140	QG37_00140.t01		0	0	0	101	0	52	0	7	0	0	0	0	0	0	42
QG37_00140	QG37_00140	XM_018309759.1	protein_coding	0	0	0	101	0	42	0	0	7	0	0	0	0	0	52
QG37_00141	GENE_QG37_00141	QG37_00141.t01		0	0	0	99	0	42	0	3	0	0	0	0	0	0	54
QG37_00141	QG37_00141	XM_018309760.1	protein_coding	0	0	0	99	0	42	0	0	3	0	0	0	0	0	54
QG37_00142	GENE_QG37_00142	QG37_00142.t01		0	0	0	131	0	56	0	32	0	0	0	0	0	0	43
QG37_00142	QG37_00142	XM_018309761.1	protein_coding	0	0	0	131	0	43	0	0	32	0	0	0	0	0	56
QG37_00143	GENE_QG37_00143	QG37_00143.t01		0	0	0	89	0	40	0	1	0	0	0	0	0	0	48
QG37_00143	QG37_00143	XM_018309762.1	protein_coding	0	0	0	89	0	40	0	0	1	0	0	0	0	0	48
QG37_00144	GENE_QG37_00144	QG37_00144.t01		0	0	0	109	0	48	0	1	0	0	0	0	0	0	60
QG37_00144	QG37_00144	XM_018309763.1	protein_coding	0	0	0	109	0	60	0	0	1	0	0	0	0	0	48
QG37_00145	GENE_QG37_00145	QG37_00145.t01		0	0	0	124	0	42	0	24	0	0	0	0	0	0	58
QG37_00145	QG37_00145	XM_018309764.1	protein_coding	0	0	0	124	0	58	0	0	24	0	0	0	0	0	42
QG37_00146	GENE_QG37_00146	QG37_00146.t01		0	0	0	110	0	66	0	2	0	0	0	0	0	0	42
QG37_00146	QG37_00146	XM_018309765.1	protein_coding	0	0	0	110	0	66	0	0	2	0	0	0	0	0	42
QG37_00147	GENE_QG37_00147	QG37_00147.t01		0	0	0	119	0	54	0	9	0	0	0	0	0	0	56
QG37_00147	QG37_00147	XM_018309766.1	protein_coding	0	0	0	119	0	56	0	0	9	0	0	0	0	0	54
QG37_00148	GENE_QG37_00148	QG37_00148.t01		0	0	0	128	0	60	0	18	0	0	0	0	0	0	50
QG37_00148	QG37_00148	XM_018309767.1	protein_coding	0	0	0	128	0	50	0	0	18	0	0	0	0	0	60
QG37_00149	GENE_QG37_00149	QG37_00149.t01		0	0	0	113	0	59	0	2	0	0	0	0	0	0	52
QG37_00149	QG37_00149	XM_018309768.1	protein_coding	0	0	0	113	0	52	0	0	2	0	0	0	0	0	59
QG37_00150	GENE_QG37_00150	QG37_00150.t01		0	0	0	111	0	53	0	0	0	0	0	0	0	0	58
QG37_00150	QG37_00150	XM_018309769.1	protein_coding	0	0	0	111	0	53	0	0	0	0	0	0	0	0	58
QG37_00151	GENE_QG37_00151	QG37_00151.t01		0	0	0	110	0	53	0	17	0	0	0	0	0	0	40
QG37_00151	QG37_00151	XM_018309770.1	protein_coding	0	0	0	110	0	40	0	0	17	0	0	0	0	0	53
QG37_00152	GENE_QG37_00152	QG37_00152.t01		0	0	0	124	0	36	0	17	0	0	0	0	0	0	71
QG37_00152	QG37_00152	XM_018309771.1	protein_coding	0	0	0	124	0	36	0	0	17	0	0	0	0	0	71
QG37_00153	GENE_QG37_00153	QG37_00153.t01		0	0	0	92	0	39	0	2	0	0	0	0	0	0	51
QG37_00153	QG37_00153	XM_018309772.1	protein_coding	0	0	0	92	0	39	0	0	2	0	0	0	0	0	51
QG37_00154	GENE_QG37_00154	QG37_00154.t01		0	0	0	89	0	34	0	5	0	0	0	0	0	0	50
QG37_00154	QG37_00154	XM_018309773.1	protein_coding	0	0	0	89	0	34	0	0	5	0	0	0	0	0	50
QG37_00155	GENE_QG37_00155	QG37_00155.t01		0	0	0	85	0	53	0	0	0	0	0	0	0	0	32
QG37_00155	QG37_00155	XM_018309774.1	protein_coding	0	0	0	85	0	32	0	0	0	0	0	0	0	0	53
QG37_00158	GENE_QG37_00158	QG37_00158.t01		0	0	0	95	0	49	0	9	0	0	0	0	0	0	37
QG37_00158	QG37_00158	XM_018309775.1	protein_coding	0	0	0	95	0	49	0	0	9	0	0	0	0	0	37
QG37_00159	GENE_QG37_00159	QG37_00159.t01		0	0	0	87	0	37	0	11	0	0	0	0	0	0	39
QG37_00159	QG37_00159	XM_018309776.1	protein_coding	0	0	0	87	0	39	0	0	11	0	0	0	0	0	37
QG37_00160	GENE_QG37_00160	QG37_00160.t01		0	0	0	78	0	34	0	1	0	0	0	0	0	0	43
QG37_00160	QG37_00160	XM_018309777.1	protein_coding	0	0	0	78	0	43	0	0	1	0	0	0	0	0	34
QG37_00161	GENE_QG37_00161	QG37_00161.t01		0	0	0	82	0	33	0	5	0	0	0	0	0	0	44
QG37_00161	QG37_00161	XM_018309778.1	protein_coding	0	0	0	82	0	44	0	0	5	0	0	0	0	0	33
QG37_00162	GENE_QG37_00162	QG37_00162.t01		0	0	0	78	0	33	0	2	0	0	0	0	0	0	43
QG37_00162	QG37_00162	XM_018309779.1	protein_coding	0	0	0	78	0	33	0	0	2	0	0	0	0	0	43
QG37_00163	GENE_QG37_00163	QG37_00163.t01		0	0	0	97	0	46	0	5	0	0	0	0	0	0	46
QG37_00163	QG37_00163	XM_018309780.1	protein_coding	0	0	0	97	0	46	0	0	5	0	0	0	0	0	46
QG37_00166	GENE_QG37_00166	QG37_00166.t01		0	0	0	101	0	43	0	1	0	0	0	0	0	0	57
QG37_00166	QG37_00166	XM_018309781.1	protein_coding	0	0	0	101	0	57	0	0	1	0	0	0	0	0	43
QG37_00167	GENE_QG37_00167	QG37_00167.t01		0	0	0	105	0	40	0	5	0	0	0	0	0	0	60
QG37_00167	QG37_00167	XM_018309782.1	protein_coding	0	0	0	105	0	60	0	0	5	0	0	0	0	0	40
QG37_00168	GENE_QG37_00168	QG37_00168.t01		0	0	0	110	0	61	0	1	0	0	0	0	0	0	48
QG37_00168	QG37_00168	XM_018309783.1	protein_coding	0	0	0	110	0	61	0	0	1	0	0	0	0	0	48
QG37_00169	GENE_QG37_00169	QG37_00169.t01		0	0	0	99	0	35	0	1	0	0	0	0	0	0	63
QG37_00169	QG37_00169	XM_018309784.1	protein_coding	0	0	0	99	0	63	0	0	1	0	0	0	0	0	35
QG37_00170	GENE_QG37_00170	QG37_00170.t01		0	0	0	98	0	33	0	10	0	0	0	0	0	0	55
QG37_00170	QG37_00170	XM_018309785.1	protein_coding	0	0	0	98	0	55	0	0	10	0	0	0	0	0	33
QG37_00171	GENE_QG37_00171	QG37_00171.t01		0	0	0	96	0	47	0	8	0	0	0	0	0	0	41
QG37_00171	QG37_00171	XM_018309786.1	protein_coding	0	0	0	96	0	47	0	0	8	0	0	0	0	0	41
QG37_00172	GENE_QG37_00172	QG37_00172.t01		0	0	0	90	0	51	0	3	0	0	0	0	0	0	36
QG37_00172	QG37_00172	XM_018309787.1	protein_coding	0	0	0	90	0	36	0	0	3	0	0	0	0	0	51
QG37_00173	GENE_QG37_00173	QG37_00173.t01		0	0	0	88	0	24	0	7	0	0	0	0	0	0	57
QG37_00173	QG37_00173	XM_018309788.1	protein_coding	0	0	0	88	0	24	0	0	7	0	0	0	0	0	57
QG37_00174	GENE_QG37_00174	QG37_00174.t01		0	0	0	87	0	63	0	1	0	0	0	0	0	0	23
QG37_00174	QG37_00174	XM_018309789.1	protein_coding	0	0	0	87	0	23	0	0	1	0	0	0	0	0	63
QG37_00175	GENE_QG37_00175	QG37_00175.t01		0	0	0	83	0	20	0	2	0	0	0	0	0	0	61
QG37_00175	QG37_00175	XM_018309790.1	protein_coding	0	0	0	83	0	20	0	0	2	0	0	0	0	0	61
QG37_00176	GENE_QG37_00176	QG37_00176.t01		0	0	0	88	0	25	0	1	0	0	0	0	0	0	62
QG37_00176	QG37_00176	XM_018309791.1	protein_coding	0	0	0	88	0	25	0	0	1	0	0	0	0	0	62
QG37_00177	GENE_QG37_00177	QG37_00177.t01		0	0	0	95	0	31	0	7	0	0	0	0	0	0	57
QG37_00177	QG37_00177	XM_018309792.1	protein_coding	0	0	0	95	0	31	0	0	7	0	0	0	0	0	57
QG37_00178	GENE_QG37_00178	QG37_00178.t01		0	0	0	72	0	40	0	0	0	0	0	0	0	0	32
QG37_00178	QG37_00178	XM_018309793.1	protein_coding	0	0	0	72	0	32	0	0	0	0	0	0	0	0	40
QG37_00179	GENE_QG37_00179	QG37_00179.t01		0	0	0	64	0	33	0	0	0	0	0	0	0	0	31
QG37_00179	QG37_00179	XM_018309794.1	protein_coding	0	0	0	64	0	33	0	0	0	0	0	0	0	0	31
QG37_00180	GENE_QG37_00180	QG37_00180.t01		0	0	0	62	0	34	0	5	0	0	0	0	0	0	23
QG37_00180	QG37_00180	XM_018309795.1	protein_coding	0	0	0	62	0	34	0	0	5	0	0	0	0	0	23
QG37_00181	GENE_QG37_00181	QG37_00181.t01		0	0	0	58	0	22	0	5	0	0	0	0	0	0	31
QG37_00181	QG37_00181	XM_018309796.1	protein_coding	0	0	0	58	0	31	0	0	5	0	0	0	0	0	22
QG37_00182	GENE_QG37_00182	QG37_00182.t01		0	0	0	86	0	38	0	23	0	0	0	0	0	0	25
QG37_00182	QG37_00182	XM_018309797.1	protein_coding	0	0	0	86	0	38	0	0	23	0	0	0	0	0	25
QG37_00183	GENE_QG37_00183	QG37_00183.t01		0	0	0	82	0	34	0	0	0	0	0	0	0	0	48
QG37_00183	QG37_00183	XM_018309798.1	protein_coding	0	0	0	82	0	48	0	0	0	0	0	0	0	0	34
QG37_00184	GENE_QG37_00184	QG37_00184.t01		0	0	0	92	0	34	0	16	0	0	0	0	0	0	42
QG37_00184	QG37_00184	XM_018309799.1	protein_coding	0	0	0	92	0	42	0	0	16	0	0	0	0	0	34
QG37_00185	GENE_QG37_00185	QG37_00185.t01		0	0	0	97	0	50	0	5	0	0	0	0	0	0	42
QG37_00185	QG37_00185	XM_018309800.1	protein_coding	0	0	0	97	0	50	0	0	5	0	0	0	0	0	42
QG37_00186	GENE_QG37_00186	QG37_00186.t01		0	0	0	101	0	41	0	6	0	0	0	0	0	0	54
QG37_00186	QG37_00186	XM_018309801.1	protein_coding	0	0	0	101	0	54	0	0	6	0	0	0	0	0	41
QG37_00187	GENE_QG37_00187	QG37_00187.t01		0	0	0	91	0	46	0	5	0	0	0	0	0	0	40
QG37_00187	QG37_00187	XM_018309802.1	protein_coding	0	0	0	91	0	46	0	0	5	0	0	0	0	0	40
QG37_00188	GENE_QG37_00188	QG37_00188.t01		0	0	0	83	0	48	0	1	0	0	0	0	0	0	34
QG37_00188	QG37_00188	XM_018309803.1	protein_coding	0	0	0	83	0	48	0	0	1	0	0	0	0	0	34
QG37_00189	GENE_QG37_00189	QG37_00189.t01		0	0	0	84	0	44	0	5	0	0	0	0	0	0	35
QG37_00189	QG37_00189	XM_018309804.1	protein_coding	0	0	0	84	0	35	0	0	5	0	0	0	0	0	44
QG37_00190	GENE_QG37_00190	QG37_00190.t01		0	0	0	92	0	37	0	6	0	0	0	0	0	0	49
QG37_00190	QG37_00190	XM_018309805.1	protein_coding	0	0	0	92	0	37	0	0	6	0	0	0	0	0	49
QG37_00191	GENE_QG37_00191	QG37_00191.t01		0	0	0	108	0	50	0	5	0	0	0	0	0	0	53
QG37_00191	QG37_00191	XM_018309806.1	protein_coding	0	0	0	108	0	50	0	0	5	0	0	0	0	0	53
QG37_00192	GENE_QG37_00192	QG37_00192.t01		0	0	0	103	0	48	0	12	0	0	0	0	0	0	43
QG37_00192	QG37_00192	XM_018309807.1	protein_coding	0	0	0	103	0	43	0	0	12	0	0	0	0	0	48
QG37_00193	GENE_QG37_00193	QG37_00193.t01		0	0	0	93	0	44	0	1	0	0	0	0	0	0	48
QG37_00193	QG37_00193	XM_018309808.1	protein_coding	0	0	0	93	0	44	0	0	1	0	0	0	0	0	48
QG37_00194	GENE_QG37_00194	QG37_00194.t01		0	0	0	86	0	36	0	7	0	0	0	0	0	0	43
QG37_00194	QG37_00194	XM_018309809.1	protein_coding	0	0	0	86	0	36	0	0	7	0	0	0	0	0	43
QG37_00195	GENE_QG37_00195	QG37_00195.t01		0	0	0	84	0	38	0	0	0	0	0	0	0	0	46
QG37_00195	QG37_00195	XM_018309810.1	protein_coding	0	0	0	84	0	38	0	0	0	0	0	0	0	0	46
QG37_00198	GENE_QG37_00198	QG37_00198.t01		0	0	0	109	0	64	0	2	0	0	0	0	0	0	43
QG37_00198	QG37_00198	XM_018309811.1	protein_coding	0	0	0	109	0	64	0	0	2	0	0	0	0	0	43
QG37_00199	GENE_QG37_00199	QG37_00199.t01		0	0	0	115	0	43	0	17	0	0	0	0	0	0	55
QG37_00199	QG37_00199	XM_018309812.1	protein_coding	0	0	0	115	0	55	0	0	17	0	0	0	0	0	43
QG37_00200	GENE_QG37_00200	QG37_00200.t01		0	0	0	126	0	65	0	20	0	0	0	0	0	0	41
QG37_00200	QG37_00200	XM_018309813.1	protein_coding	0	0	0	126	0	65	0	0	20	0	0	0	0	0	41
QG37_00201	GENE_QG37_00201	QG37_00201.t01		0	0	0	149	0	77	0	14	0	0	0	0	0	0	58
QG37_00201	QG37_00201	XM_018309814.1	protein_coding	0	0	0	149	0	77	0	0	14	0	0	0	0	0	58
QG37_00202	GENE_QG37_00202	QG37_00202.t01		0	0	0	147	0	58	0	7	0	0	0	0	0	0	82
QG37_00202	QG37_00202	XM_018309815.1	protein_coding	0	0	0	147	0	82	0	0	7	0	0	0	0	0	58
QG37_00203	GENE_QG37_00203	QG37_00203.t01		0	1	0	147	0	42	0	23	0	1	0	0	0	0	83
QG37_00203	QG37_00203	XM_018309816.1	protein_coding	0	0	0	148	0	83	0	0	23	0	0	0	0	0	42
QG37_00204	GENE_QG37_00204	QG37_00204.t01		0	0	0	155	0	60	0	12	0	0	0	0	0	0	83
QG37_00204	QG37_00204	XM_018309817.1	protein_coding	0	0	0	155	0	83	0	0	12	0	0	0	0	0	60
QG37_00205	GENE_QG37_00205	QG37_00205.t01		0	0	0	156	0	71	0	9	0	0	0	0	0	0	76
QG37_00205	QG37_00205	XM_018309818.1	protein_coding	0	0	0	156	0	71	0	0	9	0	0	0	0	0	76
QG37_00206	GENE_QG37_00206	QG37_00206.t01		0	0	0	157	0	81	0	2	0	0	0	0	0	0	74
QG37_00206	QG37_00206	XM_018309819.1	protein_coding	0	0	0	157	0	74	0	0	2	0	0	0	0	0	81
QG37_00207	GENE_QG37_00207	QG37_00207.t01		0	0	0	158	0	80	0	2	0	0	0	0	0	0	76
QG37_00207	QG37_00207	XM_018309820.1	protein_coding	0	0	0	158	0	76	0	0	2	0	0	0	0	0	80
QG37_00208	GENE_QG37_00208	QG37_00208.t01		0	0	0	158	0	76	0	2	0	0	0	0	0	0	80
QG37_00208	QG37_00208	XM_018309821.1	protein_coding	0	0	0	158	0	76	0	0	2	0	0	0	0	0	80
QG37_00211	GENE_QG37_00211	QG37_00211.t01		0	0	0	175	0	66	0	13	0	0	0	0	0	0	96
QG37_00211	QG37_00211	XM_018309822.1	protein_coding	0	0	0	175	0	66	0	0	13	0	0	0	0	0	96
QG37_00212	GENE_QG37_00212	QG37_00212.t01		0	0	0	154	0	83	0	16	0	0	0	0	0	0	55
QG37_00212	QG37_00212	XM_018309823.1	protein_coding	0	0	0	154	0	55	0	0	16	0	0	0	0	0	83
QG37_00213	GENE_QG37_00213	QG37_00213.t01		0	0	0	131	0	72	0	16	0	0	0	0	0	0	43
QG37_00213	QG37_00213	XM_018309824.1	protein_coding	0	0	0	131	0	43	0	0	16	0	0	0	0	0	72
QG37_00214	GENE_QG37_00214	QG37_00214.t01		0	0	0	117	0	63	0	4	0	0	0	0	0	0	50
QG37_00214	QG37_00214	XM_018309825.1	protein_coding	0	0	0	117	0	50	0	0	4	0	0	0	0	0	63
QG37_00216	GENE_QG37_00216	QG37_00216.t01		0	0	0	115	0	55	0	5	0	0	0	0	0	0	55
QG37_00216	QG37_00216	XM_018309826.1	protein_coding	0	0	0	115	0	55	0	0	5	0	0	0	0	0	55
QG37_00217	GENE_QG37_00217	QG37_00217.t01		0	0	0	90	0	21	0	4	0	0	0	0	0	0	65
QG37_00217	QG37_00217	XM_018309827.1	protein_coding	0	0	0	90	0	21	0	0	4	0	0	0	0	0	65
QG37_00218	GENE_QG37_00218	QG37_00218.t01		0	0	0	69	0	15	0	7	0	0	0	0	0	0	47
QG37_00218	QG37_00218	XM_018309828.1	protein_coding	0	0	0	69	0	15	0	0	7	0	0	0	0	0	47
QG37_00219	GENE_QG37_00219	QG37_00219.t01		0	0	0	70	0	14	0	5	0	0	0	0	0	0	51
QG37_00219	QG37_00219	XM_018309829.1	protein_coding	0	0	0	70	0	14	0	0	5	0	0	0	0	0	51
QG37_00220	GENE_QG37_00220	QG37_00220.t01		0	0	0	70	0	56	0	2	0	0	0	0	0	0	12
QG37_00220	QG37_00220	XM_018309830.1	protein_coding	0	0	0	70	0	12	0	0	2	0	0	0	0	0	56
QG37_00221	GENE_QG37_00221	QG37_00221.t01		0	1	0	40	0	9	0	1	0	1	0	0	0	0	31
QG37_00221	QG37_00221	XM_018309831.1	protein_coding	0	0	0	41	0	9	0	0	1	0	0	0	0	0	31
QG37_00222	GENE_QG37_00222	QG37_00222.t01		0	0	0	33	0	8	0	1	0	0	0	0	0	0	24
QG37_00222	QG37_00222	XM_018309832.1	protein_coding	0	0	0	33	0	8	0	0	1	0	0	0	0	0	24
QG37_00223	GENE_QG37_00223	QG37_00223.t01		0	0	0	19	0	4	0	1	0	0	0	0	0	0	14
QG37_00223	QG37_00223	XM_018309833.1	protein_coding	0	0	0	19	0	4	0	0	1	0	0	0	0	0	14
QG37_00224	GENE_QG37_00224	QG37_00224.t01		0	0	0	43	0	0	0	0	0	0	0	0	0	0	43
QG37_00224	QG37_00224	XM_018309834.1	protein_coding	0	0	0	43	0	43	0	0	0	0	0	0	0	0	0
QG37_00225	GENE_QG37_00225	QG37_00225.t01		0	0	0	52	0	3	0	12	0	0	0	0	0	0	37
QG37_00225	QG37_00225	XM_018309835.1	protein_coding	0	0	0	52	0	37	0	0	12	0	0	0	0	0	3
QG37_00226	GENE_QG37_00226	QG37_00226.t01		0	0	0	63	0	39	0	2	0	0	0	0	0	0	22
QG37_00226	QG37_00226	XM_018309836.1	protein_coding	0	0	0	63	0	39	0	0	2	0	0	0	0	0	22
QG37_00227	GENE_QG37_00227	QG37_00227.t01		0	0	0	67	0	25	0	1	0	0	0	0	0	0	41
QG37_00227	QG37_00227	XM_018309837.1	protein_coding	0	0	0	67	0	41	0	0	1	0	0	0	0	0	25
QG37_00228	GENE_QG37_00228	QG37_00228.t01		0	0	0	85	0	43	0	6	0	0	0	0	0	0	36
QG37_00228	QG37_00228	XM_018309838.1	protein_coding	0	0	0	85	0	43	0	0	6	0	0	0	0	0	36
QG37_00229	GENE_QG37_00229	QG37_00229.t01		0	0	0	109	0	57	0	10	0	0	0	0	0	0	42
QG37_00229	QG37_00229	XM_018309839.1	protein_coding	0	0	0	109	0	57	0	0	10	0	0	0	0	0	42
QG37_00230	GENE_QG37_00230	QG37_00230.t01		0	0	0	99	0	38	0	3	0	0	0	0	0	0	58
QG37_00230	QG37_00230	XM_018309840.1	protein_coding	0	0	0	99	0	58	0	0	3	0	0	0	0	0	38
QG37_00231	GENE_QG37_00231	QG37_00231.t01		0	0	0	100	0	42	0	17	0	0	0	0	0	0	41
QG37_00231	QG37_00231	XM_018309841.1	protein_coding	0	0	0	100	0	42	0	0	17	0	0	0	0	0	41
QG37_00232	GENE_QG37_00232	QG37_00232.t01		0	0	0	85	0	43	0	0	0	0	0	0	0	0	42
QG37_00232	QG37_00232	XM_018309842.1	protein_coding	0	0	0	85	0	42	0	0	0	0	0	0	0	0	43
QG37_00233	GENE_QG37_00233	QG37_00233.t01		0	0	0	84	0	49	0	19	0	0	0	0	0	0	16
QG37_00233	QG37_00233	XM_018309843.1	protein_coding	0	0	0	84	0	16	0	0	19	0	0	0	0	0	49
QG37_00234	GENE_QG37_00234	QG37_00234.t01		0	0	0	73	0	13	0	7	0	0	0	0	0	0	53
QG37_00234	QG37_00234	XM_018309844.1	protein_coding	0	0	0	73	0	13	0	0	7	0	0	0	0	0	53
QG37_00236	GENE_QG37_00236	QG37_00236.t01		0	0	0	63	0	19	0	1	0	0	0	0	0	0	43
QG37_00236	QG37_00236	XM_018309845.1	protein_coding	0	0	0	63	0	19	0	0	1	0	0	0	0	0	43
QG37_00237	GENE_QG37_00237	QG37_00237.t01		0	0	0	42	0	21	0	0	0	0	0	0	0	0	21
QG37_00237	QG37_00237	XM_018309846.1	protein_coding	0	0	0	42	0	21	0	0	0	0	0	0	0	0	21
QG37_00238	GENE_QG37_00238	QG37_00238.t01		0	0	0	42	0	18	0	1	0	0	0	0	0	0	23
QG37_00238	QG37_00238	XM_018309847.1	protein_coding	0	0	0	42	0	23	0	0	1	0	0	0	0	0	18
QG37_00239	GENE_QG37_00239	QG37_00239.t01		0	0	0	39	0	22	0	1	0	0	0	0	0	0	16
QG37_00239	QG37_00239	XM_018309848.1	protein_coding	0	0	0	39	0	22	0	0	1	0	0	0	0	0	16
QG37_00240	GENE_QG37_00240	QG37_00240.t01		0	0	0	41	0	14	0	13	0	0	0	0	0	0	14
QG37_00240	QG37_00240	XM_018309849.1	protein_coding	0	0	0	41	0	14	0	0	13	0	0	0	0	0	14
QG37_00241	GENE_QG37_00241	QG37_00241.t01		0	0	0	52	0	28	0	5	0	0	0	0	0	0	19
QG37_00241	QG37_00241	XM_018309850.1	protein_coding	0	0	0	52	0	28	0	0	5	0	0	0	0	0	19
QG37_00242	GENE_QG37_00242	QG37_00242.t01		0	0	0	52	0	23	0	1	0	0	0	0	0	0	28
QG37_00242	QG37_00242	XM_018309851.1	protein_coding	0	0	0	52	0	28	0	0	1	0	0	0	0	0	23
QG37_00243	GENE_QG37_00243	QG37_00243.t01		0	0	0	62	0	34	0	6	0	0	0	0	0	0	22
QG37_00243	QG37_00243	XM_018309852.1	protein_coding	0	0	0	62	0	34	0	0	6	0	0	0	0	0	22
QG37_00244	GENE_QG37_00244	QG37_00244.t01		0	0	0	57	0	24	0	18	0	0	0	0	0	0	15
QG37_00244	QG37_00244	XM_018309853.1	protein_coding	0	0	0	57	0	24	0	0	18	0	0	0	0	0	15
QG37_00245	GENE_QG37_00245	QG37_00245.t01		0	0	0	52	0	28	0	4	0	0	0	0	0	0	20
QG37_00245	QG37_00245	XM_018309854.1	protein_coding	0	0	0	52	0	20	0	0	4	0	0	0	0	0	28
QG37_00246	GENE_QG37_00246	QG37_00246.t01		0	0	0	53	0	35	0	1	0	0	0	0	0	0	17
QG37_00246	QG37_00246	XM_018309855.1	protein_coding	0	0	0	53	0	17	0	0	1	0	0	0	0	0	35
QG37_00247	GENE_QG37_00247	QG37_00247.t01		0	0	0	53	0	33	0	1	0	0	0	0	0	0	19
QG37_00247	QG37_00247	XM_018309856.1	protein_coding	0	0	0	53	0	19	0	0	1	0	0	0	0	0	33
QG37_00248	GENE_QG37_00248	QG37_00248.t01		0	0	0	54	0	34	0	1	0	0	0	0	0	0	19
QG37_00248	QG37_00248	XM_018309857.1	protein_coding	0	0	0	54	0	19	0	0	1	0	0	0	0	0	34
QG37_00249	GENE_QG37_00249	QG37_00249.t01		0	0	0	69	0	28	0	8	0	0	0	0	0	0	33
